Wall time,Step,Value
1579535080.1361768,793600,-118.04802703857422
1579535081.8641312,798400,-911.4993286132812
1579535082.437072,800000,-1.7381103038787842
1579535082.999691,801600,-2.0226938724517822
1579535083.5802789,803200,-1168.6483154296875
1579535083.5804026,803200,-1152.677734375
1579535084.171894,804800,-262.40399169921875
1579535085.3024461,808000,-801.9302368164062
1579535085.3026886,808000,-899.6669921875
1579535085.8692398,809600,-135.69129943847656
1579535089.2814922,819200,-1384.168701171875
1579535089.886502,820800,-909.9373779296875
1579535089.8865879,820800,-997.6010131835938
1579535090.4778419,822400,-261.2237243652344
1579535095.4988706,836800,-133.43008422851562
1579535096.6639175,840000,-258.39849853515625
1579535096.6639946,840000,-698.814208984375
1579535096.6641362,840000,-652.0718994140625
1579535096.6642735,840000,-260.37689208984375
1579535097.2191873,841600,-121.27439880371094
1579535097.2193136,841600,-121.82061004638672
1579535098.941125,846400,-275.6650390625
1579535099.5168965,848000,-526.4193725585938
1579535099.5173082,848000,-529.1182861328125
1579535100.075834,849600,-1.06989324092865
1579535100.660528,851200,-272.6401062011719
1579535101.2692025,852800,-793.2783203125
1579535101.9165454,854400,-126.51567077636719
1579535101.9166718,854400,-126.90341186523438
1579535103.107272,857600,-264.6906433105469
1579535104.2453923,860800,-796.83740234375
1579535104.8165672,862400,-127.2371597290039
1579535104.8169513,862400,-127.1240005493164
1579535105.381335,864000,-263.9483337402344
1579535105.3815415,864000,-267.66943359375
1579535106.5309591,867200,-130.29959106445312
1579535106.531272,867200,-781.7089233398438
1579535107.252465,868800,-127.28448486328125
1579535109.9738367,875200,-304.6832580566406
1579535110.5321176,876800,-274.2530517578125
1579535111.774941,880000,-1493.0228271484375
1579535112.3378778,881600,-128.1525421142578
1579535112.3385017,881600,-128.38763427734375
1579535113.0536747,883200,-127.04158782958984
1579535113.0537663,883200,-126.92454528808594
1579535114.2537313,886400,-478.0165100097656
1579535114.820969,888000,-122.21038055419922
1579535117.1261373,894400,-125.04141998291016
1579535117.6898694,896000,-775.0838012695312
1579535118.9086645,899200,-123.072509765625
1579535118.9088464,899200,-123.5667724609375
1579535120.0911636,902400,-122.82930755615234
1579535120.0912306,902400,-123.07395935058594
1579535121.9142628,907200,-925.063232421875
1579535121.9143438,907200,-264.4156799316406
1579535121.9145687,907200,-899.7614135742188
1579535122.4910793,908800,-0.5773195028305054
1579535123.5663223,912000,-1288.3341064453125
1579535125.237414,916800,-1169.1597900390625
1579535125.237645,916800,-1137.4993896484375
1579535126.4177272,920000,-602.273193359375
1579535126.418049,920000,-1417.211669921875
1579535126.418216,920000,-1025.0255126953125
1579535126.4183702,920000,-1497.7655029296875
1579535127.6096625,923200,-131.03353881835938
